store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
LANGDON,2774602,546 S HIGHWAY 27,,SOMERSET,KY,42501-3446,United States,(606)677-9705,37.0864,-84.6158,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
EASTSIDE,8418004,2500 E WALNUT AVE,,DALTON,GA,30721-8730,United States,(706)217-3934,34.7631,-84.9304,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
JEFFERSON CITY,2740526,263 E BROADWAY BLVD,,JEFFERSON CITY,TN,37760-2810,United States,(865)475-1300,36.1172,-83.483,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DANDRIDGE,2740525,858 HIGHWAY 92 S,,DANDRIDGE,TN,37725-4621,United States,(865)344-3010,36.0254,-83.4274,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KODAK,2740521,2950 WINFIELD DUNN PKWY,,KODAK,TN,37764-4309,United States,(865)932-5400,35.9627,-83.5939,Monday:8AM-4PM; Tuesday:8AM-4PM; Wednesday:8AM-4PM; Thursday:8AM-4PM; Friday:8AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HONEA PATH,8040508,21 W GREER ST,,HONEA PATH,SC,29654-1526,United States,(864)369-0555,34.4464,-82.3934,Mon: 09:00-01:15    2:30-5:00; Tue: 09:00-01:15    2:30-5:00; Wed: 09:00-01:15    2:30-5:00; Thu: 09:00-01:15    2:30-5:00; Fri: 09:00-01:15    2:30-5:00; Saturday: CLOSED; Sunday: CLOSED; ,,0
BELTON,8040505,723 ANDERSON ST,,BELTON,SC,29627-2101,United States,(864)338-2000,34.5204,-82.5063,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MERCHANTS DRIVE,2740509,310 MERCHANT DR,,KNOXVILLE,TN,37912-3503,United States,(865)595-3010,36.0087,-83.9744,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WILLIAMSTON/SC,8040506,1 GREENVILLE DR,,WILLIAMSTON,SC,29697-1507,United States,(864)847-4511,34.6214,-82.4714,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SIMPSONVILLE,8040109,713 SE MAIN ST,,SIMPSONVILLE,SC,29681-3237,United States,(864)228-6450,34.7213,-82.252,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WIND GAP GIANT,2820250,837 MALE RD,,WIND GAP,PA,18091-1500,United States,(610)863-9790,40.8393,-75.3,Monday:9AM-6PM; Tuesday:9AM-6PM; Wednesday:9AM-6PM; Thursday:9AM-6PM; Friday:9AM-6PM; Saturday:9AM-3PM; Sunday:9AM-1PM; ,,0
KNOXVILLE MAIN,2740501,900 S GAY ST # S,,KNOXVILLE,TN,37902-1810,United States,(865)766-8620,35.9616,-83.9153,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HIGHWAY 81,8040502,1637 E GREENVILLE ST STE E,,ANDERSON,SC,29621-2006,United States,(864)261-4330,34.5296,-82.635,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
RED BANK,8046819,1120 S LAKE DR,,LEXINGTON,SC,29073-8351,United States,(803)359-1723,33.9508,-81.2345,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FORKS TOWNSHIP,2820238,2000 SULLIVAN TRL,,EASTON,PA,18040-8338,United States,(610)258-7283,40.7196,-75.2236,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FORT ASHBY,2790810,10016 FRANKFORT HWY,,FORT ASHBY,WV,26719-1230,United States,(304)298-3667,39.5053,-78.7713,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HILLSVILLE,2090148,145 N MAIN ST,,HILLSVILLE,VA,24343-1430,United States,(276)728-3111,36.7643,-80.7352,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BEARDEN,2740504,4931 KINGSTON PIKE,,KNOXVILLE,TN,37919-5112,United States,(865)212-2220,35.9408,-83.9865,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PLYMOUTH,6074702,102 W MAIN ST,,PLYMOUTH,NC,27962-1326,United States,(252)793-1400,35.8656,-76.7504,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PIEDMONT,8040507,900 ANDERSON ST,,PIEDMONT,SC,29673-1417,United States,(864)845-6987,34.701,-82.4751,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MAULDIN,8040106,110 N MAIN ST,,MAULDIN,SC,29662-2510,United States,(864)282-3560,34.7799,-82.3099,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NAZARETH BROAD,2820243,33 S BROAD ST,,NAZARETH,PA,18064-2116,United States,(610)746-7213,40.7414,-75.309,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
KEYSER,2790809,US ROUTE 220 SOUTH & EAGLES LANE,,KEYSER,WV,26726-9414,United States,(304)788-3111,39.4255,-78.9946,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SEYMOUR,2740524,10232 CHAPMAN HWY,,SEYMOUR,TN,37865-3043,United States,(865)609-3200,35.8832,-83.7893,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DOWNTOWN EASTON,2820237,101 S 3RD ST,,EASTON,PA,18042-4524,United States,(610)746-7220,40.6895,-75.2094,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NORTHAMPTON CRO,2820246,3704 EASTON NAZARETH HWY,,EASTON,PA,18045-8340,United States,(610)923-8910,40.7146,-75.2845,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WEISGARBER,2740508,1235 E WEISGARBER RD,,KNOXVILLE,TN,37909-2646,United States,(865)212-2200,35.948,-84.0135,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BRODHEADSVILLE,2820232,2503 CHESTNUT ST,,BRODHEADSVILLE,PA,18322-7046,United States,(570)992-1144,40.9194,-75.4083,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SEVIERVILLE MAI,2740518,100 E MAIN ST,,SEVIERVILLE,TN,37862-3514,United States,(865)908-2100,35.869,-83.5647,Monday:8AM-4PM; Tuesday:8AM-4PM; Wednesday:8AM-4PM; Thursday:8AM-4PM; Friday:8AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NAZARETH GIANT,2820245,859 NAZARETH PIKE,,NAZARETH,PA,18064-9005,United States,(610)759-8756,40.7304,-75.3163,Monday:9AM-6PM; Tuesday:9AM-6PM; Wednesday:9AM-6PM; Thursday:9AM-6PM; Friday:9AM-6PM; Saturday:9AM-3PM; Sunday:9AM-1PM; ,,0
MOORESTOWN,2820244,553 NAZARETH DR,,NAZARETH,PA,18064-8831,United States,(610)746-7232,40.7773,-75.3684,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
GOVERNORS CROSS,2740520,186 COLLIER DR,,SEVIERVILLE,TN,37862-6901,United States,(865)908-2160,35.8383,-83.5639,Monday:8AM-4PM; Tuesday:8AM-4PM; Wednesday:8AM-4PM; Thursday:8AM-4PM; Friday:8AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
PALMER TOWN CEN,2820248,741 S 25TH ST,,EASTON,PA,18045-5301,United States,(610)258-4786,40.6778,-75.2472,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ROCKY HILL,2740507,7709 S NORTHSHORE DR,,KNOXVILLE,TN,37919-8460,United States,(865)539-5640,35.9023,-84.0222,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CROWN POINTE,2820235,3201 EMRICK BLVD,,BETHLEHEM,PA,18020-8023,United States,(484)895-0231,40.6662,-75.2966,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
EVARTS,2775904,107 YOCUM ST,,EVARTS,KY,40828-5904,United States,(606)837-3200,36.8643,-83.1927,"Mon: 09:00-11:00, 12:00-4:00; Tue: 09:00-11:00, 12:00-4:00; Wed: 09:00-11:00, 12:00-4:00; Thu: 09:00-11:00, 12:00-4:00; Fri: 09:00-11:00, 12:00-5:00; Saturday: CLOSED; Sunday: CLOSED; ",,0
CEDAR BLUFF,2740506,330 N CEDAR BLUFF RD,,KNOXVILLE,TN,37923-4539,United States,(865)769-8520,35.9221,-84.0924,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PIGEON FORGE,2740522,3416 S RIVER RD,,PIGEON FORGE,TN,37863-3528,United States,(865)908-2170,35.7876,-83.5541,Monday:8AM-4PM; Tuesday:8AM-4PM; Wednesday:8AM-4PM; Thursday:8AM-4PM; Friday:8AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TURKEY CREEK,2740503,11113 PARKSIDE DR,,KNOXVILLE,TN,37934-1961,United States,(865)671-8300,35.9025,-84.1526,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DAYTON,2091208,230 MAIN ST,,DAYTON,VA,22821,United States,(540)879-2545,38.4146,-78.9383,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FARRAGUT,2740502,11140 KINGSTON PIKE,,KNOXVILLE,TN,37934-2806,United States,(865)288-6310,35.8846,-84.152,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PARKVIEW,2091205,611 MOUNT CLINTON PIKE,,HARRISONBURG,VA,22802-2549,United States,(540)433-9936,38.4681,-78.8714,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ALCOA,2740511,109 ASSOCIATES BLVD,,ALCOA,TN,37701-1944,United States,(865)981-7520,35.7839,-83.9868,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SANFORD SOUTHSI,6018002,2940 S HORNER BLVD,,SANFORD,NC,27332-9756,United States,(919)775-1300,35.4524,-79.1371,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BROADWAY,2091207,153 N MAIN ST,,BROADWAY,VA,22815-9559,United States,(540)896-7083,38.6145,-78.7982,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HUNTERS CROSSIN,2740514,1075 HUNTERS XING,,ALCOA,TN,37701-1850,United States,(865)681-5680,35.7695,-83.9887,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SANFORD MAIN,6018001,200 N HORNER BLVD,,SANFORD,NC,27330-3914,United States,(919)776-8411,35.4814,-79.1816,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WOODBURY,2790110,149 MAIN ST,,WOODBURY,PA,16695,United States,(814)766-2225,40.2248,-78.3674,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BEDFORD,2790111,601 E PITT ST,,BEDFORD,PA,15522-9722,United States,(814)623-2750,40.0191,-78.494,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DYTNPIKE,2091204,1900 S HIGH ST,,HARRISONBURG,VA,22801-8562,United States,(540)432-6490,38.4317,-78.9046,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BRIDGEWATER,2091206,111 N MAIN ST,,BRIDGEWATER,VA,22812-1303,United States,(540)828-2571,38.3824,-78.9763,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WASHINGTON STRE,2740512,220 S WASHINGTON ST,,MARYVILLE,TN,37804-5727,United States,(865)981-7550,35.7592,-83.9661,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SANFORD RIVERBI,6018003,1135 SPRING LN,,SANFORD,NC,27330-3461,United States,(919)775-6047,35.4876,-79.2021,Mon: NO DRIVE UP; Tue: NO DRIVE UP; Wed: NO DRIVE UP; Thu: NO DRIVE UP; Fri: NO DRIVE UP; Sat: NO DRIVE UP; Sun: NO DRIVE UP; ,,0
EVERETT,2790108,140 E MAIN ST,,EVERETT,PA,15537-1265,United States,(814)652-2131,40.0115,-78.3704,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HARRISONBURG SO,2091203,3150 S MAIN ST,,HARRISONBURG,VA,22801-2670,United States,(540)433-1330,38.4098,-78.9039,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HARRISONBURG MA,2091201,250 NEFF AVE,,HARRISONBURG,VA,22801-3427,United States,(540)434-6761,38.4262,-78.8485,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
DUDLEY CREEK,2740523,912 E PARKWAY,,GATLINBURG,TN,37738-4910,United States,(865)430-2560,35.7234,-83.4939,Monday:8AM-4PM; Tuesday:8AM-4PM; Wednesday:8AM-4PM; Thursday:8AM-4PM; Friday:8AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
STATE COLLEGE,2820417,1705 N ATHERTON ST,,STATE COLLEGE,PA,16803-1401,United States,(814)206-7330,40.8088,-77.8988,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:8:30AM-12PM; Sunday: CLOSED; ,,0
SUMMERSVILLE,2723208,811 MAIN ST,,SUMMERSVILLE,WV,26651-1433,United States,(304)872-3131,38.2813,-80.8507,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-3PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MOUNT JACKSON,2091213,5180 MAIN ST,,MOUNT JACKSON,VA,22842-9513,United States,(540)477-2931,38.7619,-78.626,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BLOUNT MAIN,2740510,216 FOOTHILLS MALL DR,,MARYVILLE,TN,37801-5516,United States,(865)681-5601,35.7384,-83.9933,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
NORTH ATHERTON,2820421,1300 N ATHERTON ST,,STATE COLLEGE,PA,16803-2931,United States,(814)238-2620,40.8036,-77.8842,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ELKTON,2091209,250 S STUART AVE,,ELKTON,VA,22827-1533,United States,(540)298-2400,38.4069,-78.6193,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
STAUNTON,2091216,125 N CENTRAL AVE,,STAUNTON,VA,24401-3308,United States,(540)851-3900,38.1507,-79.0738,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
COLLEGE AVENUE,2820418,116 E COLLEGE AVE,,STATE COLLEGE,PA,16801-4708,United States,(814)234-7320,40.7944,-77.8615,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
STAUNTON MALL,2091217,488 FRONTIER DR,,STAUNTON,VA,24401-9180,United States,(540)885-5991,38.1219,-79.0649,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BREEZEWOOD,2790109,16296 LINCOLN HWY,,BREEZEWOOD,PA,15533,United States,(814)735-4700,39.9991,-78.2441,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LURAY,2097033,1402 US HIGHWAY 211 W,,LURAY,VA,22835-5249,United States,(540)743-6561,38.6606,-78.4966,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SOUTH ATHERTON,2820419,125 SOUTHRIDGE PLZ,,STATE COLLEGE,PA,16801-7666,United States,(814)231-0580,40.7841,-77.8309,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:8:30AM-12PM; Sunday: CLOSED; ,,0
WOODSTOCK,2091212,200 N MAIN ST,,WOODSTOCK,VA,22664-1419,United States,(540)459-6800,38.8835,-78.5039,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
EAST COLLEGE AV,2820423,2541 E COLLEGE AVE,,STATE COLLEGE,PA,16801-7410,United States,(814)272-2265,40.8267,-77.8084,Monday:9AM-4:30PM; Tuesday:9AM-4:30PM; Wednesday:9AM-4:30PM; Thursday:9AM-4:30PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WAYNESBORO,2091218,105 HOPEMAN PKWY,,WAYNESBORO,VA,22980-1720,United States,(540)949-7151,38.0769,-78.913,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MCCONNELLSBURG,2790212,101 LINCOLN WAY W,,MC CONNELLSBURG,PA,17233-1302,United States,(717)485-3123,39.9322,-77.9994,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
STUARTS DRAFT,2091220,2857 STUARTS DRAFT HWY STE 143,,STUARTS DRAFT,VA,24477-2787,United States,(540)337-2520,38.0367,-79.0258,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
GREENVILLE,2091219,4033 LEE JACKSON HWY,,GREENVILLE,VA,24440-1704,United States,(540)337-4500,38.0063,-79.1546,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CROZET,2022408,550 RADFORD LN,,CHARLOTTESVILLE,VA,22903-7465,United States,(434)823-4341,38.051,-78.6832,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
IND - CHARLESTO,2775136,4210 CHARLESTOWN RD,,NEW ALBANY,IN,47150-9567,United States,(812)949-9909,38.35,-85.7952,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
RUSSELL,2775103,2501 W BROADWAY,,LOUISVILLE,KY,40211-1009,United States,(502)772-1025,38.2494,-85.7932,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ALGONQUIN,2775106,3140 WILSON AVE,,LOUISVILLE,KY,40211-1932,United States,(502)772-0131,38.2246,-85.8085,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PALMETTO,8044504,3198 W PALMETTO ST,,FLORENCE,SC,29501-5938,United States,(843)773-9050,34.1693,-79.8431,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SECOND LOOP RD,8044503,407 2ND LOOP RD,,FLORENCE,SC,29505-2816,United States,(843)664-2365,34.1672,-79.7683,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LANCASTER,6055645,600 N MAIN ST,,LANCASTER,SC,29720-2138,United States,(803)283-9936,34.7258,-80.7739,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WADESBORO,6061108,111 E CASWELL ST,,WADESBORO,NC,28170-2238,United States,(704)694-6521,34.9687,-80.0758,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BROAD STREET,8044703,1099 BROAD ST,,SUMTER,SC,29150-2504,United States,(803)778-0953,33.9517,-80.3772,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MARSHVILLE,6055705,6609 E MARSHVILLE BLVD,,MARSHVILLE,NC,28103-1199,United States,(704)624-5041,34.9859,-80.3673,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WESTSIDE,8044702,498 N GUIGNARD DR,,SUMTER,SC,29150-4058,United States,(803)773-1956,33.9325,-80.3691,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
