store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Toms River Volkswagen,408227,256 Route 37 East,,Toms River,NJ,08753,USA,8555588437,39.9619,-74.1792,Fri:07:00-19:00; Mon:07:00-19:00; Sat:07:00-17:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
Gurley-Leep Volkswagen,403311,4004 Grape Rd,,Mishawaka,IN,46545,USA,5742547130,41.6965,-86.1864,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-18:00; Sun:closed; ,,0
Highland Volkswagen,403328,9601 Indianapolis Blvd,,Highland,IN,46322,USA,8555977567,41.5398,-87.4705,Fri:07:00-18:00; Mon:07:00-18:00; Sat:08:00-16:00; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Hamilton Volkswagen,408258,2200 Route 33,,Hamilton Square,NJ,08690,USA,8448584565,40.2229,-74.6440,Fri:09:00-18:00; Mon:09:00-20:30; Sat:09:00-17:00; Thu:09:00-20:30; Tue:09:00-20:30; Wed:09:00-20:30; Sun:closed; ,,0
Ciocca Volkswagen of Allentown,406434,1346 Lehigh St,,Allentown,PA,18103,USA,6107976330,40.5828,-75.4775,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Jack Metzer Volkswagen,406528,1231 Montour Blvd,,Danville,PA,17821,USA,5702752212,40.9636,-76.5665,Fri:09:00-19:00; Mon:09:00-19:00; Sat:09:00-15:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-18:00; Sun:closed; ,,0
Northtowne Volkswagen,424154,6750 N Oak Trfy,,Gladstone,MO,64118,USA,8556325248,39.2164,-94.5763,Fri:08:30-18:00; Mon:08:30-20:00; Sat:08:30-18:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
"Sierra Volkswagen, Inc.",402104,510 E Norris Dr,,Ottawa,IL,61350,USA,8154331666,41.3568,-88.8353,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Hawk Volkswagen of Joliet,402163,2861 W Jefferson Street,,Joliet,IL,60435,USA,8157411100,41.5227,-88.1528,,,0
Volkswagen of Orland Park,402184,8920 W 159th St,,Orland Park,IL,60462,USA,8773544074,41.6024,-87.8370,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen Princeton,408295,902 State Rd. 206,,Princeton,NJ,08540,USA,6094232760,40.3912,-74.6543,Fri:08:00-17:00; Mon:08:00-17:00; Sat:08:00-16:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Crown Volkswagen,424329,3400 Iowa St,,Lawrence,KS,66046,USA,7859144295,38.9223,-95.2593,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-18:00; Sun:closed; ,,0
Flemington Volkswagen,408287,213 Route 202 - 31,,Flemington,NJ,08822,USA,8889645007,40.4868,-74.8636,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
DCH Volkswagen of Freehold,408290,4360 Route 9,,Freehold,NJ,07728,USA,8883064797,40.2823,-74.2955,Fri:08:00-17:00; Mon:08:00-17:00; Sat:08:00-17:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
World Volkswagen,408282,4075 State Route 33,,Neptune,NJ,07753,USA,7326431434,40.2184,-74.1074,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
"Young Volkswagen, Inc.",406401,191 Commerce Park Dr,,Easton,PA,18045,USA,8663086717,40.6944,-75.2874,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
"Mike Haggerty Volkswagen, Inc.",402105,8920 S Cicero Ave,,Oak Lawn,IL,60453,USA,8663083773,41.7301,-87.7416,Fri:09:00-20:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Steven Volkswagen,424339,11211 E Kellogg Dr,,Wichita,KS,67207,USA,8772867126,37.6808,-97.2073,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-19:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Fairfield Volkswagen,406502,5071 Lycoming Mall Dr.,,Montoursville,PA,17754,USA,5703688121,41.2447,-76.8936,Fri:08:00-17:00; Mon:08:00-20:00; Sat:08:00-12:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Shrewsbury Volkswagen,408261,702 Shrewsbury Ave,,Shrewsbury,NJ,07701,USA,7322015967,40.3253,-74.0738,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Autobarn Volkswagen Countryside,402146,6161 Joliet Rd,,Countryside,IL,60525,USA,7083546600,41.7785,-87.8700,,,0
Open Road Volkswagen of Bridgewater,408221,1051 U.S. Route 22,,Bridgewater,NJ,08807,USA,9086851033,40.5812,-74.6001,Fri:09:00-19:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Bill Jacobs Volkswagen,402147,2211 Aurora Ave,,Naperville,IL,60540,USA,6303267872,41.7646,-88.1907,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Pugi Volkswagen,402130,2020 Ogden Ave,,Downers Grove,IL,60515,USA,6309649500,41.8080,-88.0349,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
"Reydel Volkswagen, Inc.",408209,2034 Highway 27,,Edison,NJ,08817,USA,7322267354,40.5230,-74.3905,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Fletcher Jones Volkswagen,402134,1111 N Clark St,,Chicago,IL,60610,USA,3126284800,41.9027,-87.6312,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Volkswagen of Ann Arbor,402805,2575 S State St,,Ann Arbor,MI,48104,USA,7348234128,42.2493,-83.7386,Fri:08:30-18:00; Mon:08:30-21:00; Sat:10:00-16:00; Thu:08:30-21:00; Tue:08:30-18:00; Wed:08:30-18:00; Sun:closed; ,,0
New Motors Inc.,406531,8670 Peach St.,,Erie,PA,16509,USA,8148685516,42.0356,-80.0666,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-18:00; Sun:closed; ,,0
Volkswagen of Topeka,424326,3030 S. Kansas Ave.,,Topeka,KS,66611,USA,7857272122,39.0130,-95.6814,Fri:07:30-18:00; Mon:07:30-18:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; Sat:closed; ,,0
LaFontaine Volkswagen of Dearborn,402806,2200 S Telegraph Rd,,Dearborn,MI,48124,USA,3139966000,42.2954,-83.2727,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
The Autobarn City Volkswagen,402157,5330 W Irving Park Rd,,Chicago,IL,60641,USA,7737947800,41.9535,-87.7610,Fri:07:00-19:00; Mon:07:00-19:00; Sat:08:00-17:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
Larry Roesch VW of Bensenville,402181,313 W Grand Ave,,Bensenville,IL,60106,USA,8554740568,41.9316,-87.9518,Fri:07:30-18:00; Mon:07:30-18:00; Sat:08:00-16:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Paul Miller VW of Bernardsville,408216,118 Morristown Rd,,Bernardsville,NJ,07924,USA,8556039595,40.7204,-74.5599,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Ralph Thayer Livonia Volkswagen,403091,34501 Plymouth Rd,,Livonia,MI,48150,USA,8663085129,42.3676,-83.3832,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Fox Valley Volkswagen,402149,4050 East Main Street,,St. Charles,IL,60175,USA,6302319900,41.9226,-88.2569,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Linden Volkswagen,408272,401 St. Georges Avenue,,Roselle,NJ,07203,USA,8448719073,40.6416,-74.2612,Fri:09:00-20:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Wyoming Valley Motors,406436,126 Narrows Rd Route 11,,Kingston,PA,18704,USA,5702887411,41.2488,-75.9195,Fri:09:00-18:00; Mon:09:00-19:00; Sat:09:00-17:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
The Autobarn Ltd. - Volkswagen,402132,1033 Chicago Ave,,Evanston,IL,60202,USA,8478667604,42.0370,-87.6797,Fri:07:00-19:00; Mon:07:00-19:00; Sat:07:00-17:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
Island Volkswagen,408317,1632 Hylan Blvd,,Staten Island,NY,10305,USA,8556020808,40.5886,-74.0896,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-18:00; Sun:11:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; ,,0
Maple Hill Volkswagen,403076,5622 W Main St,,Kalamazoo,MI,49009,USA,2693426600,42.2973,-85.6585,Fri:07:30-17:30; Mon:07:30-17:30; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-19:00; Sun:closed; Sat:closed; ,,0
Douglas Motors Corp.,408213,491 Morris Ave,,Summit,NJ,07901,USA,8554537323,40.7248,-74.3711,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Union,408223,2155 Route 22 West,,Union,NJ,07083,USA,9735401480,40.6922,-74.2856,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-19:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
"Jennings Volkswagen, Inc.",402107,201 Waukegan Rd,,Glenview,IL,60025,USA,8554478593,42.0592,-87.7987,Fri:08:30-18:00; Mon:08:30-21:00; Sat:09:00-18:00; Thu:08:30-21:00; Tue:08:30-21:00; Wed:08:30-21:00; Sun:closed; ,,0
Volkswagen of Brooklyn,408383,100 Neptune Ave,,Brooklyn,NY,11235,USA,8557350424,40.5823,-73.9572,Fri:08:00-17:00; Mon:08:00-17:00; Sat:09:00-15:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Bay Ridge Volkswagen,408381,8910 4th Avenue,,Brooklyn,NY,11209,USA,7183517000,40.6202,-74.0297,Fri:07:30-00:00; Mon:07:30-00:00; Sat:09:00-15:00; Thu:07:30-00:00; Tue:07:30-00:00; Wed:07:30-00:00; Sun:closed; ,,0
Fox Valley Volkswagen Schaumburg,402133,1000 E Golf Rd,,Schaumburg,IL,60173,USA,8775446524,42.0505,-88.0546,Fri:07:00-18:00; Mon:07:00-18:00; Sat:08:00-16:00; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Suburban VW of Farmington Hills,403055,37911 Grand River Ave,,Farmington Hills,MI,48335,USA,2484710800,42.4677,-83.4206,Fri:09:00-18:00; Mon:09:00-21:00; Sat:10:00-17:00; Thu:09:00-21:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
The Autobarn VW of Mt. Prospect,402172,333 W Rand Rd,,Mount Prospect,IL,60056,USA,8473926300,42.0845,-87.9416,,,0
Volkswagen of Midland-Odessa,425014,5021 W. Loop 250 North,,Midland,TX,79707,USA,8777911664,32.0203,-102.1520,Fri:09:00-19:00; Mon:09:00-19:00; Sat:09:00-19:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
"Trend Motors, Ltd.",408230,221 Us Highway 46,,Rockaway,NJ,07866,USA,9736250100,40.8922,-74.5193,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Elgin Volkswagen,402175,2630 Auto Mall Drive,,Elgin,IL,60124,USA,8474282000,42.0862,-88.3371,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-19:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Dixon Volkswagen,402152,489 Illinois Route 2,,Dixon,IL,61021,USA,8663081567,41.8310,-89.5362,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Volkswagen of Quad Cities,402315,3602 Harrison St.,,Davenport,IA,52806,USA,5634454305,41.5567,-90.5785,Fri:08:30-18:30; Mon:08:30-20:00; Sat:08:30-18:30; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
Volkswagen of Highland Park,402160,1340 Park Ave W,,Highland Park,IL,60035,USA,8474337900,42.1883,-87.8240,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
"Suburban Volkswagen, Inc.",403054,1804 Maplelawn Dr,,Troy,MI,48084,USA,8885405601,42.5527,-83.1761,Fri:09:00-18:00; Mon:09:00-21:00; Sat:10:00-17:00; Thu:09:00-21:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
Three County Volkswagen Corp.,408228,701 Riverside Ave,,Lyndhurst,NJ,07071,USA,2019338383,40.8078,-74.1370,Fri:07:00-17:00; Mon:07:00-17:00; Sat:07:00-16:00; Thu:07:00-17:00; Tue:07:00-17:00; Wed:07:00-17:00; Sun:closed; ,,0
Open Road Volkswagen Manhattan,408310,802 11th Avenue,,New York,NY,10019,USA,6463588100,40.7693,-73.9917,Fri:09:00-19:00; Mon:09:00-19:00; Sat:10:00-16:30; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
Kelly Volkswagen,406416,736 S Main Ave,,Scranton,PA,18504,USA,5703475656,41.4044,-75.6866,Fri:08:00-17:00; Mon:08:00-17:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; Sat:closed; ,,0
"Sunrise Volkswagen, Inc.",408156,931 Sunrise Hwy,,Lynbrook,NY,11563,USA,8662467520,40.6571,-73.6882,Fri:09:00-17:00; Mon:09:00-17:00; Sat:09:00-17:00; Sun:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; ,,0
"Vyletel Volkswagen, Inc.",403060,40555 Van Dyke Ave,,Sterling Heights,MI,48313,USA,8665768935,42.5919,-83.0315,Fri:09:00-17:00; Mon:09:00-17:00; Sat:10:00-15:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; ,,0
Long Island City Volkswagen,408308,56-15 Northern Blvd,,Woodside,NY,11377,USA,8004675209,40.7538,-73.9043,Fri:09:00-17:00; Mon:09:00-17:00; Sat:09:00-17:00; Sun:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; ,,0
"Gensinger Motors, Inc.",408203,Rt 46 - 842 Valley Road,,Clifton,NJ,07013,USA,9732213964,40.8723,-74.1895,Fri:09:00-18:30; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Bayside Volkswagen,408112,20812 Northern Blvd,,Bayside,NY,11361,USA,7184236389,40.7586,-73.7750,Fri:07:30-17:00; Mon:07:30-17:00; Sat:07:30-13:00; Thu:07:30-17:00; Tue:07:30-17:00; Wed:07:30-17:00; Sun:closed; ,,0
Liberty Import Center,402120,920 S Milwaukee Ave,,Libertyville,IL,60048,USA,8445766243,42.2712,-87.9495,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Crestmont Volkswagen,408245,730 State Route 23 North,,Pompton Plains,NJ,07444,USA,8776008995,40.9755,-74.2895,Fri:09:00-20:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Crystal Lake,402125,5213 Northwest Hwy,,Crystal Lake,IL,60014,USA,8152010740,42.2257,-88.3007,Fri:09:00-19:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Fox Volkswagen,403100,773 S Rochester Rd,,Rochester Hills,MI,48307,USA,2486560400,42.6697,-83.1327,Fri:07:00-18:00; Mon:07:00-20:00; Sat:08:00-13:00; Thu:07:00-20:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Jack Daniels Volkswagen,408252,40-18 Broadway,,Fair Lawn,NJ,07410,USA,8558019805,40.9261,-74.0941,Fri:07:30-18:00; Mon:07:30-19:30; Sat:07:30-16:00; Thu:07:30-19:30; Tue:07:30-19:30; Wed:07:30-19:30; Sun:closed; ,,0
"Legend Autorama, Ltd.",408126,158 Merrick Rd,,Amityville,NY,11701,USA,8665976948,40.6711,-73.4160,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Teddy Volkswagen of the Bronx,408356,3743 Boston Rd,,Bronx,NY,10466,USA,8442030402,40.8810,-73.8401,Fri:09:00-19:00; Mon:09:00-21:00; Sat:09:00-19:00; Sun:11:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; ,,0
Platinum Volkswagen,408160,340 W Old Country Rd,,Hicksville,NY,11801,USA,5169427300,40.7597,-73.5376,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Sun:12:00-16:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; ,,0
"Williams Volkswagen, Inc.",403058,2845 E Saginaw St,,Lansing,MI,48912,USA,5174841341,42.7412,-84.5114,Fri:09:00-18:00; Mon:09:00-20:00; Sat:10:00-15:00; Thu:09:00-18:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
Gurnee Volkswagen,402156,6301 West Grand Avenue,,Gurnee,IL,60031,USA,8556427827,42.3832,-87.9579,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
"Joe Heidt Motors, Corp.",408269,515 Route 17,,Ramsey,NJ,07446,USA,8559832457,41.0562,-74.1216,Fri:09:00-20:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Atlantic Volkswagen,408330,555 Sunrise Hwy,,West Islip,NY,11795,USA,6319832518,40.7254,-73.2909,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Sun:11:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; ,,0
Lou Bachrodt Volkswagen,402126,7070 Cherryvale North Blvd,,Rockford,IL,61112,USA,8152008314,42.2506,-88.9784,Fri:08:00-18:00; Mon:08:00-20:00; Sat:08:00-18:00; Thu:08:00-20:00; Tue:08:00-20:00; Wed:08:00-20:00; Sun:closed; ,,0
Gene Messer Volkswagen,425162,7007 University Ave,,Lubbock,TX,79413,USA,8067938844,33.5304,-101.8690,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Volkswagen of Huntington,408382,838 E Jericho Tpke,,Huntington Station,NY,11746,USA,6315335222,40.8341,-73.3806,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-19:00; Sun:11:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; ,,0
Lash Volkswagen of White Plains,408340,376 Tarrytown Rd,,White Plains,NY,10607,USA,8443012632,41.0430,-73.7962,Fri:07:00-17:30; Mon:07:00-17:30; Sat:08:30-16:30; Thu:07:00-17:30; Tue:07:00-17:30; Wed:07:00-17:30; Sun:closed; ,,0
Carousel Motors,402326,809 Highway 1 W,,Iowa City,IA,52246,USA,3192143742,41.6462,-91.5509,Fri:08:30-18:00; Mon:08:30-20:00; Sat:09:00-17:00; Thu:08:30-20:00; Tue:08:30-18:00; Wed:08:30-18:00; Sun:closed; ,,0
